loss,mass,count,frequency
C2H9O4,97.050083768,1,2.6090586516384887E-5
C12H26,170.203450832,2,5.2181173032769774E-5
H6NO4,84.02968267199999,1,2.6090586516384887E-5
C13H11Cl,202.054928032,2,5.2181173032769774E-5
C6H4ClO,126.995067428,1,2.6090586516384887E-5
CH5NS,63.014270159999995,3,7.827175954915466E-5
C8H14OS,158.076536068,1,2.6090586516384887E-5
C5H5FO,100.032443,1,2.6090586516384887E-5
C6H10O2,114.06807956,1,2.6090586516384887E-5
C6H6O4S,173.998679672,1,2.6090586516384887E-5
C7H9FO,128.063743128,1,2.6090586516384887E-5
C3H2,38.015650064,1,2.6090586516384887E-5
C6H2N2,102.021798064,1,2.6090586516384887E-5
C12H3Br,225.941812196,1,2.6090586516384887E-5
H10O6,106.04773803999998,1,2.6090586516384887E-5
C14H19N,201.151749608,1,2.6090586516384887E-5
C7H16O4,164.104858992,1,2.6090586516384887E-5
C11H15NO,177.1153641,1,2.6090586516384887E-5
C2H8N2O4S2,187.992548736,1,2.6090586516384887E-5
C12H18N2,190.146998576,2,5.2181173032769774E-5
C12H22O,182.167065324,1,2.6090586516384887E-5
C9H8O,132.057514876,30,7.827175954915466E-4
H9FN3,70.078050508,1,2.6090586516384887E-5
C5H4N2,92.037448128,1,2.6090586516384887E-5
C5H10O,86.07316494,2,5.2181173032769774E-5
C20H30O2,302.2245802,1,2.6090586516384887E-5
C10H12O5,212.06847348399998,2,5.2181173032769774E-5
C8H8O,120.057514876,10,2.609058651638489E-4
C6H14O7,198.07395278799999,1,2.6090586516384887E-5
C6H5NO2,123.0320284,5,1.3045293258192445E-4
CH8N4,76.074896256,1,2.6090586516384887E-5
C6H12O3,132.07864424399997,1,2.6090586516384887E-5
C6H8N2O2,140.058577496,2,5.2181173032769774E-5
C10H12,132.093900384,15,3.913587977457733E-4
C9H16,124.12520051199999,4,1.0436234606553955E-4
C10H2S,153.987721064,2,5.2181173032769774E-5
C9H16N2O4,216.111006992,1,2.6090586516384887E-5
C4H4O2S,115.993200368,1,2.6090586516384887E-5
C8H2N2,126.021798064,1,2.6090586516384887E-5
CH2O3,62.000393923999994,12,3.1308703819661864E-4
C10H13NO,163.099714036,1,2.6090586516384887E-5
C12H8ClNS,233.006597936,3,7.827175954915466E-5
C8H6O,118.041864812,4,1.0436234606553955E-4
C10H12Cl2N2,230.03775374399999,1,2.6090586516384887E-5
C3H24O6,156.157288488,1,2.6090586516384887E-5
C17H16O3,268.109944372,1,2.6090586516384887E-5
C14H26O5,274.178023932,2,5.2181173032769774E-5
C5H11N3O5,193.06987045199998,1,2.6090586516384887E-5
C9H6N2,142.053098192,2,5.2181173032769774E-5
C2H6O3,78.03169405199999,5,1.3045293258192445E-4
C13H26,182.203450832,2,5.2181173032769774E-5
C11H3Cl,169.992327776,1,2.6090586516384887E-5
CHN5,83.023195032,1,2.6090586516384887E-5
C2H2NO,56.013638684,1,2.6090586516384887E-5
C6H3ClN2OS,185.965461396,1,2.6090586516384887E-5
ClN2,62.975000679999994,1,2.6090586516384887E-5
C4H4,52.031300128,110,0.011362880531200164
C11H22,154.172150704,2,5.2181173032769774E-5
C7HN,99.010899032,1,2.6090586516384887E-5
C14H21NO5,283.141972772,1,2.6090586516384887E-5
C16H18N2O3,286.13174243599997,1,2.6090586516384887E-5
C3H10N2O2S,138.04629856,1,2.6090586516384887E-5
C12H7N3O,209.058911844,1,2.6090586516384887E-5
Cl2,69.93770536,5,1.3045293258192445E-4
C14H9ClOS,260.006263588,1,2.6090586516384887E-5
C4H8N2O2,116.058577496,2,5.2181173032769774E-5
C8H21N3OS,207.14053329200001,1,2.6090586516384887E-5
CH3F,34.021878316,2,5.2181173032769774E-5
O,15.99491462,40,0.004191590329922206
C3H11N3,89.095297352,1,2.6090586516384887E-5
C11H12O3,192.07864424399997,1,2.6090586516384887E-5
C2H12ClN2S,131.04097206400002,1,2.6090586516384887E-5
C6H12N2O,128.094963004,2,5.2181173032769774E-5
C2H2N3P,98.99863369399999,1,2.6090586516384887E-5
CH4S2,79.975442128,1,2.6090586516384887E-5
C8H9NO2,151.063328528,2,5.2181173032769774E-5
H3,3.023475096,2,5.2181173032769774E-5
C2H3NO,57.021463716,91,0.0023742433729910246
HClN2,63.98282571199999,1,2.6090586516384887E-5
C8H11NO3,169.07389321199997,1,2.6090586516384887E-5
C11H12N2O4,236.079706864,1,2.6090586516384887E-5
C16H20O2S,276.11840087999997,1,2.6090586516384887E-5
C10H14N2,162.115698448,2,5.2181173032769774E-5
C10H18O,154.135765196,2,5.2181173032769774E-5
C24H18N2S,366.119069576,1,2.6090586516384887E-5
C10H16,136.125200512,3,7.827175954915466E-5
C5H3FN2,110.028026316,1,2.6090586516384887E-5
C14H20O5S,300.10314473999995,1,2.6090586516384887E-5
C14H28O6,292.18858861599995,1,2.6090586516384887E-5
C5H2ClNO,126.982491364,1,2.6090586516384887E-5
CF2N,63.99988044,1,2.6090586516384887E-5
HF,20.006228252,59,0.00629743571203955
C10H10,130.07825032,25,6.522646629096222E-4
C10H9Br,207.988762388,1,2.6090586516384887E-5
C6H10O3,130.06299417999998,4,1.0436234606553955E-4
C3H6N2O2,102.042927432,1,2.6090586516384887E-5
C10S,151.972071,3,7.827175954915466E-5
C7H10O2,126.06807956,2,5.2181173032769774E-5
C8H6Cl2O,187.979570172,2,5.2181173032769774E-5
C7O2,115.98982924,1,2.6090586516384887E-5
CH3ClN2,77.99847577599999,2,5.2181173032769774E-5
C7H5N,103.04219916,11,2.8699645168023377E-4
C14H12,180.093900384,1,2.6090586516384887E-5
C20H16O7,368.089602852,1,2.6090586516384887E-5
C4H2N2O4,142.001456544,1,2.6090586516384887E-5
C11H4O,152.026214748,1,2.6090586516384887E-5
C6H13Cl,120.07057809599999,1,2.6090586516384887E-5
CH10NO,52.076238939999996,1,2.6090586516384887E-5
C26H22O3,382.15689456399997,1,2.6090586516384887E-5
C2H6O4,94.026608672,4,1.0436234606553955E-4
C16H14,206.109550448,1,2.6090586516384887E-5
C5H7NO,97.052763844,3,7.827175954915466E-5
C5H3N3,105.03269709599999,2,5.2181173032769774E-5
C9H6O,130.041864812,1,2.6090586516384887E-5
C2H2O3,74.000393924,1,2.6090586516384887E-5
C39H62O4,594.464810464,1,2.6090586516384887E-5
C5H6ClN3O,159.019939492,1,2.6090586516384887E-5
C6H5N,91.04219916,6,1.5654351909830932E-4
C21H20N,286.15957464,1,2.6090586516384887E-5
C16H18,210.140850576,2,5.2181173032769774E-5
C3H9BrN,137.991836388,1,2.6090586516384887E-5
C8Cl2N2,193.94385336,1,2.6090586516384887E-5
C11H20,152.15650064,3,7.827175954915466E-5
C3H11NO,77.084063972,1,2.6090586516384887E-5
C11H16O3,196.10994437199997,2,5.2181173032769774E-5
HO3P,79.96633052199999,33,8.609893550407013E-4
C9H10O3,166.06299417999998,1,2.6090586516384887E-5
C3H2O,54.010564684,90,0.00234815278647464
H9Cl2NO,109.00611926799999,1,2.6090586516384887E-5
C7H6O,106.041864812,21,5.479023168440826E-4
C12H24,168.187800768,4,1.0436234606553955E-4
C2H7NO2,77.047678464,5,1.3045293258192445E-4
C5H9NO2,115.063328528,2,5.2181173032769774E-5
C17H25NO6,339.16818751999995,1,2.6090586516384887E-5
C4H3ClFNO2,150.983634236,1,2.6090586516384887E-5
C5H10,70.07825032,25,6.522646629096222E-4
CH7Cl2NO2,134.985383824,1,2.6090586516384887E-5
C11H7NO2,185.047678464,1,2.6090586516384887E-5
C5H9F2N3S,181.048524728,1,2.6090586516384887E-5
