"formula","mass","h2c","hy2c","xh2c","h2o","rdbe"
"C15H9O7","301.034827628","0.46666667","0.6","0.0","2.142857","11.5"
"C14H6O5","254.02152329199998","0.35714287","0.42857143","0.0","2.8","12.0"
"C14H8O6","272.03208797599996","0.42857143","0.5714286","0.0","2.3333333","11.0"
"C15H8O4","252.042258736","0.26666668","0.53333336","0.0","3.75","12.0"
"C12H8O2","184.052429496","0.16666667","0.6666667","0.0","6.0","9.0"
"C11H8O2","172.052429496","0.18181819","0.72727275","0.0","5.5","8.0"
"C13H10O3","214.06299417999998","0.23076923","0.7692308","0.0","4.3333335","9.0"
"C14H10O4","242.0579088","0.2857143","0.71428573","0.0","3.5","10.0"
"C16H10O6","298.04773804","0.375","0.625","0.0","2.6666667","12.0"
"C14H8O5","256.037173356","0.35714287","0.5714286","0.0","2.8","11.0"
"C13H8O3","212.04734411599998","0.23076923","0.61538464","0.0","4.3333335","10.0"
"C6H6O","94.041864812","0.16666667","1.0","0.0","6.0","4.0"
"C7H6O2","122.036779432","0.2857143","0.85714287","0.0","3.5","5.0"
"C8H4O3","148.01604398799998","0.375","0.5","0.0","2.6666667","7.0"
"C10H8O5","208.03717335599998","0.5","0.8","0.0","2.0","7.0"
"C9H6O4","178.026608672","0.44444445","0.6666667","0.0","2.25","7.0"
"C7H4O2","120.021129368","0.2857143","0.5714286","0.0","3.5","6.0"
"C8H6O4","166.026608672","0.5","0.75","0.0","2.0","6.0"
"C7H4O3","136.01604398799998","0.42857143","0.5714286","0.0","2.3333333","6.0"
"C2H2O","42.010564684","0.5","1.0","0.0","2.0","2.0"
"C4H6O2","86.036779432","0.5","1.5","0.0","2.0","2.0"
"C3H3N5","109.038845096","1.6666666","1.0","1.6666666","10.0","5.0"
"C2HN3","67.017047032","1.5","0.5","1.5","6.25","4.0"
"C2H4N4","84.04359612799999","2.0","2.0","2.0","7.5","3.0"
"CH2N2","42.021798063999995","2.0","2.0","2.0","3.75","2.0"
"CH5N3","59.04834716","3.0","5.0","3.0","5.0","1.0"
"C19H12","240.093900384","0.0","0.6315789","0.0","23.75","14.0"
"C13H7Cl","198.023627904","0.07692308","0.53846157","0.07692308","17.5","10.0"
"C13H8","164.062600256","0.0","0.61538464","0.0","16.25","10.0"
"C19H13Cl","276.07057809599996","0.05263158","0.68421054","0.05263158","25.0","13.0"
"C19H22O","266.16706532399996","0.05263158","1.1578947","0.0","19.0","9.0"
"C15H12","192.093900384","0.0","0.8","0.0","18.75","10.0"
"C18H18","234.140850576","0.0","1.0","0.0","22.5","10.0"
"C8H8","104.062600256","0.0","1.0","0.0","10.0","5.0"
"C14H14","182.109550448","0.0","1.0","0.0","17.5","8.0"
"C7H8","92.062600256","0.0","1.1428572","0.0","8.75","4.0"
"C13H14","170.109550448","0.0","1.0769231","0.0","16.25","7.0"
"C11H10","142.07825032","0.0","0.90909094","0.0","13.75","7.0"
"C9H12","120.093900384","0.0","1.3333334","0.0","11.25","4.0"
"C15H18","198.140850576","0.0","1.2","0.0","18.75","7.0"
"C8H6","102.046950192","0.0","0.75","0.0","10.0","6.0"
"C14H12","180.093900384","0.0","0.85714287","0.0","17.5","9.0"
"C11H8","140.062600256","0.0","0.72727275","0.0","13.75","8.0"
"C10H8","128.062600256","0.0","0.8","0.0","12.5","7.0"
"C9H10","118.07825032","0.0","1.1111112","0.0","11.25","5.0"
"C15H16","196.125200512","0.0","1.0666667","0.0","18.75","8.0"
"C13H12","168.093900384","0.0","0.9230769","0.0","16.25","8.0"
"C17H20","224.15650064","0.0","1.1764706","0.0","21.25","8.0"
"C3H4","40.031300128","0.0","1.3333334","0.0","3.75","2.0"
"C5H6","66.046950192","0.0","1.2","0.0","6.25","3.0"
"C11H12","144.093900384","0.0","1.0909091","0.0","13.75","6.0"
"C10H12","132.093900384","0.0","1.2","0.0","12.5","5.0"
"C7H10","94.07825032","0.0","1.4285715","0.0","8.75","3.0"
"C2H2O","42.010564684","0.5","1.0","0.0","2.0","2.0"
"C8H10O","122.07316494","0.125","1.25","0.0","8.0","4.0"
"C12H14O","174.104465068","0.083333336","1.1666666","0.0","12.0","6.0"
"C21H26O","294.19836545199996","0.04761905","1.2380953","0.0","21.0","9.0"
"C11H9","141.070425288","0.0","0.8181818","0.0","13.75","7.5"
"C10H7","127.054775224","0.0","0.7","0.0","12.5","7.5"
"C9H7","115.054775224","0.0","0.7777778","0.0","11.25","6.5"
"C11H11","143.086075352","0.0","1.0","0.0","13.75","6.5"
"C9H7O","131.049689844","0.11111111","0.7777778","0.0","9.0","6.5"
"C10H9","129.070425288","0.0","0.9","0.0","12.5","6.5"
"C8H9","105.070425288","0.0","1.125","0.0","10.0","4.5"
"C13H15O","187.1122901","0.07692308","1.1538461","0.0","13.0","6.5"
"C5H6O","82.041864812","0.2","1.2","0.0","5.0","3.0"
"C6H6","78.046950192","0.0","1.0","0.0","7.5","4.0"
"C7H8O","108.057514876","0.14285715","1.1428572","0.0","7.0","4.0"
"C9H10O","134.07316494","0.11111111","1.1111112","0.0","9.0","5.0"
"C11H14O","162.104465068","0.09090909","1.2727273","0.0","11.0","5.0"
"C7H6","90.046950192","0.0","0.85714287","0.0","8.75","5.0"
"C6H8","80.062600256","0.0","1.3333334","0.0","7.5","3.0"
"C12H14","158.109550448","0.0","1.1666666","0.0","15.0","6.0"
"C13H16O","188.120115132","0.07692308","1.2307693","0.0","13.0","6.0"
"C9H8","116.062600256","0.0","0.8888889","0.0","11.25","6.0"
"C14H16","184.125200512","0.0","1.1428572","0.0","17.5","7.0"
"C17H24O","244.182715388","0.05882353","1.4117647","0.0","17.0","6.0"
"C13H11O3","215.070819212","0.23076923","0.84615386","0.0","4.3333335","8.5"
"C14H11O4","243.06573383199998","0.2857143","0.78571427","0.0","3.5","9.5"
"C15H11O5","271.060648452","0.33333334","0.73333335","0.0","3.0","10.5"
"C13H7O4","227.03443370399998","0.30769232","0.53846157","0.0","3.25","10.5"
"C15H9O4","253.05008376799998","0.26666668","0.6","0.0","3.75","11.5"
"C13H9O3","213.055169148","0.23076923","0.6923077","0.0","4.3333335","9.5"
"C16H11O6","299.055563072","0.375","0.6875","0.0","2.6666667","11.5"
"C14H9O4","241.05008376799998","0.2857143","0.64285713","0.0","3.5","10.5"
"C17H11O7","327.05047769199996","0.4117647","0.64705884","0.0","2.4285715","12.5"
"C18H15O5","311.09194858","0.2777778","0.8333333","0.0","3.6","11.5"
"C19H17O7","357.097427884","0.36842105","0.8947368","0.0","2.7142856","11.5"
"C16H10O6","298.04773804","0.375","0.625","0.0","2.6666667","12.0"
"C18H12O6","324.06338810399996","0.33333334","0.6666667","0.0","3.0","13.0"
"C8H6O2","134.036779432","0.25","0.75","0.0","4.0","6.0"
"C16H12O4","268.073558864","0.25","0.75","0.0","4.0","11.0"
"C7H4O3","136.01604398799998","0.42857143","0.5714286","0.0","2.3333333","6.0"
"C4H4O","68.026214748","0.25","1.0","0.0","4.0","3.0"
"C5H6O2","98.036779432","0.4","1.2","0.0","2.5","3.0"
"C6H6O3","126.03169405199999","0.5","1.0","0.0","2.0","4.0"
"C8H6O5","182.02152329199998","0.625","0.75","0.0","1.6","6.0"
"C9H6O6","210.016437912","0.6666667","0.6666667","0.0","1.5","7.0"
"C17H14O6","314.079038168","0.3529412","0.8235294","0.0","2.8333333","11.0"
"C8H4O4","164.010958608","0.5","0.5","0.0","2.0","7.0"
"C14H10O4","242.0579088","0.2857143","0.71428573","0.0","3.5","10.0"
"C13H8O4","228.042258736","0.30769232","0.61538464","0.0","3.25","10.0"
"C9H4O5","192.00587322799998","0.5555556","0.44444445","0.0","1.8","8.0"
"C15H10O5","270.05282342","0.33333334","0.6666667","0.0","3.0","11.0"
"C14H10O3","226.06299417999998","0.21428572","0.71428573","0.0","4.6666665","10.0"
"C17H12O6","312.06338810399996","0.3529412","0.7058824","0.0","2.8333333","12.0"
"C17H12O5","296.068473484","0.29411766","0.7058824","0.0","3.4","12.0"
"C16H10O5","282.05282342","0.3125","0.625","0.0","3.2","12.0"
"C18H14O7","342.073952788","0.3888889","0.7777778","0.0","2.5714285","12.0"
"C12H7O3","199.039519084","0.25","0.5833333","0.0","4.0","9.5"
"C12H9O","169.065339908","0.083333336","0.75","0.0","12.0","8.5"
"C12H7","151.054775224","0.0","0.5833333","0.0","15.0","9.5"
"C7H3O2","119.013304336","0.2857143","0.42857143","0.0","3.5","6.5"
"C8H5O","117.03403978","0.125","0.625","0.0","8.0","6.5"
"C13H9O2","197.060254528","0.15384616","0.6923077","0.0","6.5","9.5"
"C13H7O2","195.044604464","0.15384616","0.53846157","0.0","6.5","10.5"
"C12H7O2","183.044604464","0.16666667","0.5833333","0.0","6.0","9.5"
"C6H3O2","107.013304336","0.33333334","0.5","0.0","3.0","5.5"
"C7H3O3","135.008218956","0.42857143","0.42857143","0.0","2.3333333","6.5"
"C14H9O3","225.055169148","0.21428572","0.64285713","0.0","4.6666665","10.5"
"C14H9O2","209.060254528","0.14285715","0.64285713","0.0","7.0","10.5"
"C15H9O4","253.05008376799998","0.26666668","0.6","0.0","3.75","11.5"
"C13H8O","180.057514876","0.07692308","0.61538464","0.0","13.0","10.0"
"C14H8O3","224.04734411599998","0.21428572","0.5714286","0.0","4.6666665","11.0"
"C15H8O4","252.042258736","0.26666668","0.53333336","0.0","3.75","12.0"
"C15H8O3","236.04734411599998","0.2","0.53333336","0.0","5.0","12.0"
"C9H6","114.046950192","0.0","0.6666667","0.0","11.25","7.0"
"C11H8","140.062600256","0.0","0.72727275","0.0","13.75","8.0"
"C12H8O","168.057514876","0.083333336","0.6666667","0.0","12.0","9.0"
"C13H8O2","196.052429496","0.15384616","0.61538464","0.0","6.5","10.0"
"C12H8","152.062600256","0.0","0.6666667","0.0","15.0","9.0"
"C7H4O","104.026214748","0.14285715","0.5714286","0.0","7.0","6.0"
"C7H6","90.046950192","0.0","0.85714287","0.0","8.75","5.0"
"C8H6O2","134.036779432","0.25","0.75","0.0","4.0","6.0"
"C14H12O2","212.083729624","0.14285715","0.85714287","0.0","7.0","9.0"
"C14H8O2","208.052429496","0.14285715","0.5714286","0.0","7.0","11.0"
"C13H8","164.062600256","0.0","0.61538464","0.0","16.25","10.0"
"C5H10N2O","114.07931294","0.6","2.0","0.4","7.0","2.0"
"C2H3N","41.026549096","0.5","1.5","0.5","3.75","2.0"
"C2H5N","43.042199159999996","0.5","2.5","0.5","3.75","1.0"
"C3H7NO2","89.047678464","1.0","2.3333333","0.33333334","2.0","1.0"
"C7H12","96.093900384","0.0","1.7142857","0.0","8.75","2.0"
"C13H18","174.140850576","0.0","1.3846154","0.0","16.25","5.0"
"C9H14","122.109550448","0.0","1.5555556","0.0","11.25","3.0"
"C5H6","66.046950192","0.0","1.2","0.0","6.25","3.0"
"C5H8","68.062600256","0.0","1.6","0.0","6.25","2.0"
"C7H10","94.07825032","0.0","1.4285715","0.0","8.75","3.0"
"C6H10","82.07825032","0.0","1.6666666","0.0","7.5","2.0"
"C8H12","108.093900384","0.0","1.5","0.0","10.0","3.0"
"C12H20","164.15650064","0.0","1.6666666","0.0","15.0","3.0"
"C7H8","92.062600256","0.0","1.1428572","0.0","8.75","4.0"
"C6H6","78.046950192","0.0","1.0","0.0","7.5","4.0"
"C9H12O2","152.083729624","0.22222222","1.3333334","0.0","4.5","4.0"
"C6H8","80.062600256","0.0","1.3333334","0.0","7.5","3.0"
"C9H14O2","154.099379688","0.22222222","1.5555556","0.0","4.5","3.0"
"C15H24O2","236.177630008","0.13333334","1.6","0.0","7.5","4.0"
"C6H15NO","117.1153641","0.33333334","2.5","0.16666667","7.0","0.0"
"C4H6","54.046950192","0.0","1.5","0.0","5.0","2.0"
"C4H9N","71.073499288","0.25","2.25","0.25","6.25","1.0"
"C6H13N","99.10479941599999","0.16666667","2.1666667","0.16666667","8.75","1.0"
"C5H4","64.031300128","0.0","0.8","0.0","6.25","4.0"
"C7H6","90.046950192","0.0","0.85714287","0.0","8.75","5.0"
"C8H9N","119.073499288","0.125","1.125","0.125","11.25","5.0"
"C9H9NO","147.068413908","0.22222222","1.0","0.11111111","10.0","6.0"
"CH3N","29.026549096","1.0","3.0","1.0","2.5","1.0"
"C2H5NO2","75.0320284","1.5","2.5","0.5","1.5","1.0"
"C7H5NO","119.03711378","0.2857143","0.71428573","0.14285715","8.0","6.0"
"C4H3N","65.026549096","0.25","0.75","0.25","6.25","4.0"
"C6H5N","91.04219916","0.16666667","0.8333333","0.16666667","8.75","5.0"
"C5H4","64.031300128","0.0","0.8","0.0","6.25","4.0"
"C8H3NO","129.021463716","0.25","0.375","0.125","9.0","8.0"
"C8H5NO2","147.0320284","0.375","0.625","0.125","4.5","7.0"
"C5H4","64.031300128","0.0","0.8","0.0","6.25","4.0"
"C6H5N","91.04219916","0.16666667","0.8333333","0.16666667","8.75","5.0"
"C7H7NO2","137.047678464","0.42857143","1.0","0.14285715","4.0","5.0"
"C6H3N","89.026549096","0.16666667","0.5","0.16666667","8.75","6.0"
"C6H4","76.031300128","0.0","0.6666667","0.0","7.5","5.0"
"C7H5NO","119.03711378","0.2857143","0.71428573","0.14285715","8.0","6.0"
"C7H3FO","122.016792936","0.2857143","0.42857143","0.14285715","8.0","6.0"
"C10H9FO","164.063743128","0.2","0.9","0.1","11.0","6.0"
"C21H21ClFNO","357.129570192","0.1904762","1.0","0.14285715","24.0","11.0"
"C34H42O8","578.287968304","0.23529412","1.2352941","0.0","4.25","14.0"
"C25H24O","340.18271538799996","0.04","0.96","0.0","25.0","14.0"
"C24H22O","326.16706532399996","0.041666668","0.9166667","0.0","24.0","14.0"
"C27H28O3","400.20384475599997","0.11111111","1.037037","0.0","9.0","14.0"
"C26H24O2","368.177630008","0.07692308","0.9230769","0.0","13.0","15.0"
"C26H26O3","386.18819469199997","0.115384616","1.0","0.0","8.666667","14.0"
"C23H22O","314.16706532399996","0.04347826","0.95652175","0.0","23.0","13.0"
"C26H28O3","388.20384475599997","0.115384616","1.0769231","0.0","8.666667","13.0"
"C25H26O2","358.193280072","0.08","1.04","0.0","12.5","13.0"
"C24H24O2","344.177630008","0.083333336","1.0","0.0","12.0","13.0"
"C27H30O4","418.21440944","0.14814815","1.1111112","0.0","6.75","13.0"
"C23H24O","316.18271538799996","0.04347826","1.0434783","0.0","23.0","12.0"
"C29H34O6","478.235538808","0.20689656","1.1724138","0.0","4.8333335","13.0"
"C28H32O6","464.21988874399995","0.21428572","1.1428572","0.0","4.6666665","13.0"
"C26H30O4","406.21440944","0.15384616","1.1538461","0.0","6.5","12.0"
"C26H30O3","390.21949481999997","0.115384616","1.1538461","0.0","8.666667","12.0"
"C15H14","194.109550448","0.0","0.93333334","0.0","18.75","9.0"
"C17H18O2","254.130679816","0.11764706","1.0588236","0.0","8.5","9.0"
"C6H6O","94.041864812","0.16666667","1.0","0.0","6.0","4.0"
"C12H12O","172.088815004","0.083333336","1.0","0.0","12.0","7.0"
"C11H10O","158.07316494","0.09090909","0.90909094","0.0","11.0","7.0"
"C13H12O2","200.083729624","0.15384616","0.9230769","0.0","6.5","8.0"
"C14H14","182.109550448","0.0","1.0","0.0","17.5","8.0"
"C10H10O","146.07316494","0.1","1.0","0.0","10.0","6.0"
"C10H10","130.07825032","0.0","1.0","0.0","12.5","6.0"
"C11H10O2","174.06807956","0.18181819","0.90909094","0.0","5.5","7.0"
"C13H12","168.093900384","0.0","0.9230769","0.0","16.25","8.0"
"C10H12O","148.088815004","0.1","1.2","0.0","10.0","5.0"
"C16H18O2","242.130679816","0.125","1.125","0.0","8.0","8.0"
"C4H6","54.046950192","0.0","1.5","0.0","5.0","2.0"
"C5H6O","82.041864812","0.2","1.2","0.0","5.0","3.0"
"C11H12O","160.088815004","0.09090909","1.0909091","0.0","11.0","6.0"
"C10H8O","144.057514876","0.1","0.8","0.0","10.0","7.0"
"C15H16O","212.120115132","0.06666667","1.0666667","0.0","15.0","8.0"
"C14H14O","198.104465068","0.071428575","1.0","0.0","14.0","8.0"
"C17H20O3","272.14124449999997","0.1764706","1.1764706","0.0","5.6666665","8.0"
"C15H20O2","232.14632988","0.13333334","1.3333334","0.0","7.5","6.0"
"C16H22O3","262.15689456399997","0.1875","1.375","0.0","5.3333335","6.0"
"C15H14O","210.104465068","0.06666667","0.93333334","0.0","15.0","9.0"
"C9H10","118.07825032","0.0","1.1111112","0.0","11.25","5.0"
"C10H10O2","162.06807956","0.2","1.0","0.0","5.0","6.0"
"C16H16O2","240.115029752","0.125","1.0","0.0","8.0","9.0"
"C16H18O3","258.125594436","0.1875","1.125","0.0","5.3333335","8.0"
"C10H8","128.062600256","0.0","0.8","0.0","12.5","7.0"
"C8H10","106.07825032","0.0","1.25","0.0","10.0","4.0"
"C14H16","184.125200512","0.0","1.1428572","0.0","17.5","7.0"
"C13H14","170.109550448","0.0","1.0769231","0.0","16.25","7.0"
"C16H20O2","244.14632988","0.125","1.25","0.0","8.0","7.0"
"C12H12","156.093900384","0.0","1.0","0.0","15.0","7.0"
"C15H18O2","230.130679816","0.13333334","1.2","0.0","7.5","7.0"
"C17H22O4","290.151809184","0.23529412","1.2941177","0.0","4.25","7.0"
"C27H32O5","436.22497412399997","0.18518518","1.1851852","0.0","5.4","12.0"
"C29H36O7","496.246103492","0.2413793","1.2413793","0.0","4.142857","12.0"
"C33H40O8","564.27231824","0.24242425","1.2121212","0.0","4.125","14.0"
"C5H4","64.031300128","0.0","0.8","0.0","6.25","4.0"
"C8H6O3","150.03169405199998","0.375","0.75","0.0","2.6666667","6.0"
"C9H6O4","178.026608672","0.44444445","0.6666667","0.0","2.25","7.0"
"C15H12O4","256.073558864","0.26666668","0.8","0.0","3.75","10.0"
"C17H14O5","298.084123548","0.29411766","0.8235294","0.0","3.4","11.0"
"C6H6O3","126.03169405199999","0.5","1.0","0.0","2.0","4.0"
"C4H6O4","118.026608672","1.0","1.5","0.0","1.0","2.0"
"C5H6O3","114.03169405199999","0.6","1.2","0.0","1.6666666","3.0"
"C4H4O","68.026214748","0.25","1.0","0.0","4.0","3.0"
"C4H6O","70.041864812","0.25","1.5","0.0","4.0","2.0"
"C5H6O2","98.036779432","0.4","1.2","0.0","2.5","3.0"
"C6H8O4","144.042258736","0.6666667","1.3333334","0.0","1.5","3.0"
"C2H4O2","60.021129368","1.0","2.0","0.0","1.0","1.0"
"CH2O2","46.005479304","2.0","2.0","0.0","0.5","1.0"
"C2H6O2","62.036779432","1.0","3.0","0.0","1.0","0.0"
"C3H6O3","90.03169405199999","1.0","2.0","0.0","1.0","1.0"
"C4H6O2","86.036779432","0.5","1.5","0.0","2.0","2.0"
"C2H6O3","78.03169405199999","1.5","3.0","0.0","0.6666667","0.0"
"C5H8O4","132.042258736","0.8","1.6","0.0","1.25","2.0"
"C5H8O3","116.04734411599999","0.6","1.6","0.0","1.6666666","2.0"
"C3H4O2","72.021129368","0.6666667","1.3333334","0.0","1.5","2.0"
"C3H6O2","74.036779432","0.6666667","2.0","0.0","1.5","1.0"
"C4H6O3","102.03169405199999","0.75","1.5","0.0","1.3333334","2.0"
"C3H4O3","88.01604398799999","1.0","1.3333334","0.0","1.0","2.0"
"C3H6O","58.041864812","0.33333334","2.0","0.0","3.0","1.0"
"C6H10O5","162.05282341999998","0.8333333","1.6666666","0.0","1.2","2.0"
"CH4O2","48.021129368","2.0","4.0","0.0","0.5","0.0"
"C35H29O5","529.2014990280001","0.14285715","0.82857144","0.0","7.0","21.5"
"C28H19N2","383.154823608","0.071428575","0.6785714","0.071428575","37.5","20.5"
"C21H11","263.086075352","0.0","0.52380955","0.0","26.25","16.5"
"C22H15N2O","323.1184381","0.13636364","0.6818182","0.09090909","24.0","16.5"
"C31H25N2O2","457.19160304","0.12903225","0.8064516","0.06451613","16.5","20.5"
"C36H33N2O6","589.233861776","0.22222222","0.9166667","0.055555556","6.3333335","21.5"
"C30H21O","397.159240292","0.033333335","0.7","0.0","30.0","20.5"
"C36H31O6","559.212063712","0.16666667","0.8611111","0.0","6.0","21.5"
"C29H21O","385.159240292","0.03448276","0.7241379","0.0","29.0","19.5"
"C35H31O6","547.212063712","0.17142858","0.8857143","0.0","5.8333335","20.5"
"C36H31O5","543.217149092","0.1388889","0.8611111","0.0","7.2","21.5"
"C37H35O6","575.24336384","0.16216215","0.9459459","0.0","6.1666665","20.5"
"C35H29N2O5","557.207647028","0.2","0.82857144","0.057142857","7.4","22.5"
"C29H20NO","398.15448926","0.06896552","0.6896552","0.03448276","30.0","20.5"
"C26H19O2","363.138504848","0.07692308","0.7307692","0.0","13.0","17.5"
"C25H15O","331.1122901","0.04","0.6","0.0","25.0","18.5"
"C21H15","267.11737548","0.0","0.71428573","0.0","26.25","14.5"
"C23H17","293.133025544","0.0","0.73913044","0.0","28.75","15.5"
"C26H20NO","362.15448926","0.07692308","0.7692308","0.03846154","27.0","17.5"
"C25H18NO","348.138839196","0.08","0.72","0.04","26.0","17.5"
"C26H22NO2","380.165053944","0.115384616","0.84615386","0.03846154","13.5","16.5"
"C28H18N","368.143924576","0.035714287","0.64285713","0.035714287","36.25","20.5"
"C34H28NO5","530.196747996","0.1764706","0.8235294","0.029411765","7.0","21.5"
"C32H25N2O4","501.18143228","0.1875","0.78125","0.0625","8.5","21.5"
"C36H33N2O5","573.238947156","0.19444445","0.9166667","0.055555556","7.6","21.5"
"C37H24NO2","514.180704008","0.08108108","0.6486486","0.027027028","19.0","26.5"
"C36H24NO2","502.180704008","0.083333336","0.6666667","0.027777778","18.5","25.5"
"C35H24NO2","490.180704008","0.08571429","0.6857143","0.028571429","18.0","24.5"
"C37H26NO3","532.191268692","0.10810811","0.7027027","0.027027028","12.666667","25.5"
"C36H25N2O2","517.19160304","0.11111111","0.6944444","0.055555556","19.0","25.5"
"C37H29N2O3","549.217817788","0.13513513","0.7837838","0.054054055","13.0","24.5"
"C22H23N2O4","379.165782216","0.27272728","1.0454545","0.09090909","6.0","12.5"
"C37H37N2O6","605.265161904","0.21621622","1.0","0.054054055","6.5","20.5"
"C28H19N","369.15174960800005","0.035714287","0.6785714","0.035714287","36.25","20.0"
"C34H29NO5","531.204573028","0.1764706","0.85294116","0.029411765","7.0","21.0"
"C16H19O6","307.118163328","0.375","1.1875","0.0","2.6666667","7.5"
"C18H20NO6","346.12906236","0.3888889","1.1111112","0.055555556","3.1666667","9.5"
"C16H13O2","237.091554656","0.125","0.8125","0.0","8.0","10.5"
"C18H18NO6","344.113412296","0.3888889","1.0","0.055555556","3.1666667","10.5"
"C11H12NO4","222.07663286399998","0.45454547","1.0909091","0.09090909","3.0","6.5"
"C11H10NO3","204.06606818","0.36363637","0.90909094","0.09090909","4.0","7.5"
"C13H14NO5","264.087197548","0.46153846","1.0769231","0.07692308","2.8","7.5"
"C12H12NO2","202.086803624","0.25","1.0","0.083333336","6.5","7.5"
"C15H16NO6","306.097762232","0.46666667","1.0666667","0.06666667","2.6666667","8.5"
"C16H12NO3","266.081718244","0.25","0.75","0.0625","5.6666665","11.5"
"C16H14NO3","268.097368308","0.25","0.875","0.0625","5.6666665","10.5"
"C17H18NO6","332.113412296","0.4117647","1.0588236","0.05882353","3.0","9.5"
"C22H26NO6","400.176012552","0.3181818","1.1818181","0.045454547","3.8333333","10.5"
"C22H24O6","384.15728848799995","0.27272728","1.0909091","0.0","3.6666667","11.0"
